Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Urban_Rural_Town,Urban_Rural_City,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
0,62,1,0,0,0,0.0,49,1,29.18,0,0,0,0,0,0,0,0,0,0,0,0,20.7,1032.05,0.0,0,1429.82,2461.87,4074,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0,25,1,0,0,1,7.5,56,1,42.81,1,1,51,0,0,0,0,1,0,0,1,1,85.6,4902.8,0.0,0,2397.36,7300.16,6483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,50,0,0,0,0,0.0,63,1,31.34,1,1,26,1,1,1,1,0,1,1,1,1,80.3,4995.35,0.0,0,1974.42,6969.77,5554,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,51,1,0,0,1,5.0,63,1,10.07,1,1,20,0,0,1,1,1,1,1,1,0,79.8,5034.05,0.0,0,634.41,5668.46,4073,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,55,1,0,0,1,7.0,21,1,11.27,0,1,19,1,0,1,1,1,1,1,0,0,80.9,1714.95,0.0,0,236.67,2011.62,5733,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,31,1,1,0,1,7.5,13,1,48.7,1,0,0,0,0,0,0,0,0,0,0,0,24.5,343.6,0.0,0,633.1,976.7,5077,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,25,1,1,0,1,7.0,1,1,18.63,0,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0.0,0,18.63,38.78,3960,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,52,1,1,0,1,7.0,25,1,13.06,0,0,0,0,0,0,0,0,0,0,0,0,20.05,520.1,0.0,0,326.5,846.6,2010,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,64,1,1,0,1,6.0,71,1,16.13,0,0,0,0,0,0,0,0,0,0,0,1,19.6,1387.45,0.0,0,1145.23,2532.6800000000003,6444,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,27,0,0,0,0,0.0,66,1,4.32,1,1,63,1,1,1,1,1,1,1,1,1,114.3,7383.7,0.0,0,285.12,7668.82,5303,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,27,0,0,0,0,0.0,45,1,1.03,0,1,47,1,1,0,0,1,1,1,1,1,100.3,4483.95,0.0,0,46.35,4530.3,4868,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,20,1,0,0,1,1.0,22,1,45.1,0,1,41,0,0,0,0,1,0,0,0,1,80.0,1706.45,0.0,0,992.2,2748.65,2640,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,57,1,0,0,1,5.0,67,1,7.91,0,0,0,0,0,0,0,0,0,0,0,1,20.85,1327.4,0.0,0,529.97,1857.37,5972,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,30,1,0,0,1,5.0,68,1,28.36,1,1,63,0,0,1,0,1,0,0,1,1,89.95,5974.3,0.0,0,1928.48,7902.780000000001,5672,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,23,1,1,0,1,4.0,10,1,20.05,0,0,0,0,0,0,0,0,0,0,0,0,20.0,200.0,0.0,0,200.5,400.5,3763,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1,34,1,0,0,1,7.5,63,1,34.02,1,1,18,1,1,1,1,0,1,1,1,0,80.0,5040.2,0.0,0,2143.26,7183.46,5540,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,31,0,0,0,0,0.0,21,1,22.53,0,0,0,0,0,0,0,0,0,0,0,1,20.35,422.7,0.0,0,473.13,895.8299999999999,3721,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,21,0,1,0,0,0.0,1,1,47.25,0,0,0,0,0,0,0,0,0,0,0,1,20.25,20.25,0.0,0,47.25,67.5,2448,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,58,0,0,0,0,0.0,17,1,30.07,0,0,0,0,0,0,0,0,0,0,0,0,19.4,358.05,0.0,0,511.19,869.24,3561,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1,45,0,0,0,0,0.0,30,1,17.26,1,1,19,1,0,0,0,1,1,1,1,1,100.4,2936.25,0.0,0,517.8000000000001,3454.05,3778,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,21,1,1,0,1,7.5,22,1,42.58,0,1,63,1,1,0,1,0,0,1,1,1,57.95,1271.8,0.0,0,936.76,2208.56,5036,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,33,0,0,0,0,0.0,9,1,39.19,0,1,20,0,0,0,1,1,0,0,1,1,59.5,530.05,0.0,0,352.71,882.76,4011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,57,1,1,0,1,7.5,1,1,32.78,0,0,0,0,0,0,0,0,0,0,0,0,19.2,19.2,0.0,0,32.78,51.98,3007,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,40,0,0,0,0,0.0,19,1,11.85,1,1,18,0,0,1,1,0,0,0,1,0,59.55,1144.6,0.0,0,225.15,1369.75,3949,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,33,1,0,0,1,7.5,72,1,44.27,1,1,8,1,1,1,1,1,0,0,0,1,103.95,7556.9,0.0,0,2871.9325,10814.34,5096,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,49,1,1,0,1,7.5,70,1,22.67,1,1,29,1,0,1,0,1,0,0,1,0,68.95,4858.7,0.0,0,1586.9,6445.6,4858,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,33,0,0,0,0,0.0,66,1,43.14,1,1,20,1,1,1,1,0,1,1,1,1,103.1,6595.0,0.0,0,2847.24,9442.24,6183,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,20,1,1,0,1,3.0,7,0,0.0,0,1,63,0,0,0,0,0,0,1,1,1,24.7,149.05,0.0,0,0.0,149.05,3872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,29,1,1,0,1,7.5,32,1,33.28,1,1,51,0,1,1,0,0,0,1,1,0,62.45,2045.55,0.0,0,1064.96,3110.51,5442,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,21,0,0,0,0,0.0,24,1,27.91,0,1,59,0,1,1,0,0,1,1,1,1,89.55,2187.15,0.0,0,669.84,2856.99,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,43,0,0,0,0,0.0,37,1,42.41,1,1,4,1,1,1,1,1,0,0,0,1,78.9,2976.95,0.0,0,1569.1699999999998,4576.12,3801,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,61,0,1,0,0,0.0,8,1,14.37,0,0,0,0,0,0,0,0,0,0,0,0,20.35,178.7,0.0,0,114.96,293.66,4577,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,26,1,1,0,1,7.5,72,1,38.99,1,1,63,1,0,1,0,1,0,1,1,1,71.45,5025.85,0.0,0,2807.28,7833.130000000001,5656,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,56,1,0,0,1,3.0,16,1,10.5,0,1,2,0,1,0,0,1,1,1,1,1,94.65,1461.15,0.0,0,168.0,1629.15,3050,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,44,1,0,0,1,2.0,57,0,0.0,0,1,14,1,0,1,1,0,1,1,1,1,49.9,2782.4,0.0,0,0.0,2782.4,5866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,40,0,0,0,0,0.0,66,1,32.22,1,0,0,0,0,0,0,0,0,0,0,0,25.45,1699.15,0.0,0,2126.52,3825.67,4163,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,38,0,1,0,0,0.0,21,1,8.68,0,0,0,0,0,0,0,0,0,0,0,0,20.75,452.2,0.0,0,182.28,634.48,2143,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,43,1,0,0,1,7.5,66,1,37.71,1,1,15,1,1,1,0,0,0,0,1,1,66.1,4428.45,0.0,0,2488.86,6917.31,5933,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,29,1,0,0,1,5.0,17,1,7.6,1,1,52,0,1,0,0,1,1,1,1,1,75.4,1322.55,0.0,0,129.2,1451.75,4852,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,54,1,1,0,1,5.0,8,1,43.05,0,0,0,0,0,0,0,0,0,0,0,0,21.05,139.75,0.0,0,344.4,484.15,2158,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,19,0,0,0,0,0.0,27,1,36.39,0,1,26,1,0,1,1,1,0,1,1,0,69.35,1927.3,0.0,0,982.53,2909.83,2450,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,28,1,0,0,1,7.5,34,1,13.97,1,1,48,0,1,0,0,0,1,1,1,0,88.85,3000.25,0.0,0,474.98,3475.23,4014,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,44,0,0,0,0,0.0,30,1,12.17,0,1,16,0,1,0,0,1,1,1,1,1,97.0,3021.3,0.0,0,365.1,3386.4,4126,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,19,0,0,0,0,0.0,33,1,45.72,0,1,51,0,1,1,0,1,0,1,0,1,66.4,2245.4,0.0,0,1508.76,3754.16,3843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,52,1,1,0,1,7.5,14,1,2.96,1,1,63,1,1,0,0,0,1,1,1,0,69.2,944.65,0.0,0,41.44,986.09,2871,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,30,0,1,0,0,0.0,16,1,27.23,1,1,63,0,0,0,1,0,0,0,1,1,79.5,1264.2,0.0,0,435.68,1699.88,5040,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0,49,0,0,0,0,0.0,49,1,11.11,0,1,27,0,0,1,1,1,1,1,1,0,100.65,4917.75,0.0,0,544.39,5462.14,5499,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,44,1,1,0,1,3.0,70,1,8.36,1,1,19,1,1,1,1,1,0,0,1,0,79.7,5743.3,0.0,0,585.1999999999999,6328.5,4848,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,49,1,1,0,1,3.0,32,1,46.66,0,1,17,1,1,0,1,0,0,0,1,0,61.4,1864.65,0.0,0,1493.12,3357.77,2649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,35,0,0,0,0,0.0,18,1,34.12,0,1,20,0,0,0,0,0,0,0,1,1,69.8,1221.65,0.0,0,614.16,1835.81,2421,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,26,0,0,0,0,0.0,37,0,0.0,0,1,63,1,1,0,1,0,0,1,0,1,40.55,1390.85,0.0,0,0.0,1440.85,4050,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,36,0,0,0,0,0.0,4,1,23.5,1,1,22,0,0,0,0,0,0,0,1,1,75.65,302.35,0.0,0,94.0,396.35,5396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,2.0,16,1,27.83,1,1,52,1,1,1,0,0,0,1,1,0,90.7,1374.9,0.0,0,445.28,1820.18,4839,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,31,1,0,0,1,7.0,17,1,46.71,1,1,8,0,1,0,0,0,0,0,1,1,80.5,1336.9,0.0,0,794.07,2130.9700000000003,3591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,52,0,1,0,0,0.0,19,1,36.48,0,1,20,1,1,1,0,0,0,0,1,1,60.6,1297.8,0.0,0,693.1199999999999,1990.92,2463,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,27,1,0,0,0,0.0,60,1,10.05,1,1,48,0,0,1,0,1,1,1,1,0,101.15,6067.4,0.0,0,603.0,6670.4,5301,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,46,1,1,0,1,7.0,51,1,16.85,1,0,0,0,0,0,0,0,0,0,0,1,24.95,1222.25,0.0,0,859.35,2081.6,5461,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,30,1,1,0,1,7.5,28,1,19.18,0,0,0,0,0,0,0,0,0,0,0,1,20.3,487.95,0.0,0,537.04,1024.99,2948,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,64,0,0,0,0,0.0,43,1,21.64,0,1,13,0,1,0,0,0,1,1,1,1,60.0,2548.55,0.0,0,930.52,3479.07,4614,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,49,1,0,0,1,7.5,42,1,45.75,0,0,0,0,0,0,0,0,0,0,0,0,20.25,835.5,0.0,0,1921.5,2757.0,5940,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,35,0,0,0,0,0.0,1,1,40.87,0,1,21,0,0,0,0,0,0,0,1,0,44.75,44.75,0.0,0,40.87,85.62,4118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,49,0,0,0,0,0.0,63,1,23.62,1,1,21,1,1,1,0,1,0,0,1,0,98.0,6218.45,0.0,0,1488.0600000000002,7706.51,5989,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,25,1,0,0,1,2.0,68,1,24.01,1,1,48,1,1,0,1,1,1,1,1,1,107.7,7320.9,0.0,0,1632.68,8953.58,5015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,23,0,0,0,0,0.0,60,1,35.47,1,1,51,0,1,1,0,1,1,1,0,0,104.7,6333.8,0.0,0,2128.2,8612.0,6186,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,31,1,0,0,0,0.0,70,1,31.15,0,1,5,1,1,1,1,1,1,1,1,0,86.45,5950.2,0.0,0,2180.5,8130.7,5950,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1,26,0,0,0,0,0.0,4,1,22.54,0,0,0,0,0,0,0,0,0,0,0,0,19.4,93.4,0.0,0,90.16,183.56,4402,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,38,1,0,0,1,2.0,68,1,26.64,1,0,0,0,0,0,0,0,0,0,0,1,24.95,1614.9,0.0,0,1811.52,3426.42,6146,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1,50,1,1,0,1,1.0,22,1,38.82,0,1,19,1,0,0,0,0,0,0,1,0,75.0,1573.95,0.0,0,854.04,2427.99,4040,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,55,1,0,0,1,6.0,18,1,31.79,0,1,19,0,0,1,1,0,0,0,1,0,78.2,1468.75,0.0,0,572.22,2040.97,2831,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,50,0,0,0,0,0.0,29,1,2.05,0,1,17,0,0,0,1,1,1,1,0,1,94.2,2607.6,0.0,0,59.45,2687.05,4561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,35,0,0,0,0,0.0,31,0,0.0,0,1,5,0,0,1,0,1,1,1,1,1,50.05,1523.4,0.0,0,0.0,1523.4,4529,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,45,1,0,0,1,3.0,48,1,17.03,1,1,15,0,0,1,1,0,1,1,1,1,69.55,3435.6,0.0,0,817.44,4253.04,2478,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,34,0,0,0,0,0.0,50,1,15.37,0,1,22,1,1,1,1,0,0,0,1,1,90.1,4549.45,0.0,0,768.5,5317.95,6435,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,22,0,0,0,0,0.0,7,1,26.76,0,1,46,0,0,0,0,0,0,0,1,1,44.65,322.5,0.0,0,187.32,509.8200000000001,4300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,25,1,1,0,1,7.5,68,1,24.08,0,1,41,1,0,1,0,0,0,0,1,0,80.35,5375.15,0.0,0,1637.4399999999998,7012.589999999999,5954,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,33,0,0,0,0,0.0,57,0,0.0,0,1,28,0,0,1,1,1,1,1,0,0,53.35,3090.05,0.0,0,0.0,3190.05,5461,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,60,0,0,0,0,0.0,3,1,40.98,0,0,0,0,0,0,0,0,0,0,0,0,19.55,61.05,0.0,0,122.94,183.99,3889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,59,1,1,0,1,1.0,19,1,11.75,0,1,21,1,0,0,0,0,0,0,1,1,48.95,955.6,0.0,0,223.25,1178.85,2394,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,50,0,0,0,0,0.0,3,1,41.38,0,1,5,0,0,0,0,1,0,0,1,1,54.2,140.4,0.0,0,124.14,264.54,3167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,64,0,0,0,0,0.0,59,1,41.23,1,0,0,0,0,0,0,0,0,0,0,0,24.45,1493.1,0.0,0,2432.57,3925.67,6196,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,37,1,0,0,1,1.0,42,0,0.0,0,1,7,1,0,0,0,1,0,0,1,1,40.15,1626.05,0.0,0,0.0,1626.05,4348,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,58,1,0,0,1,1.0,67,1,11.74,1,0,0,0,0,0,0,0,0,0,0,0,25.6,1784.9,0.0,0,786.58,2571.48,4879,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1,63,0,0,0,0,0.0,1,1,14.42,0,1,27,0,0,0,0,0,0,0,0,1,70.35,70.35,0.0,0,14.42,94.77,2722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,1,0,0,1,1.0,66,1,23.27,1,1,58,1,1,1,1,1,1,1,1,0,91.7,6075.9,0.0,0,1535.82,7611.719999999999,5453,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,60,0,0,0,0,0.0,61,1,14.52,1,1,27,0,0,1,0,0,1,1,1,0,89.2,5500.6,0.0,0,885.72,6386.320000000001,5536,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,55,1,1,0,1,1.0,4,1,16.68,1,0,0,0,0,0,0,0,0,0,0,0,24.1,73.1,0.0,0,66.72,139.82,4463,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0,53,1,1,0,1,7.5,64,1,17.07,1,1,25,0,1,0,0,0,0,0,1,1,53.85,3399.85,0.0,0,1092.48,4492.33,4954,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,58,0,0,0,0,0.0,1,1,1.61,0,0,0,0,0,0,0,0,0,0,0,1,19.75,19.75,0.0,0,1.61,21.36,5809,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,19,1,1,0,1,7.0,54,1,41.58,1,0,0,0,0,0,0,0,0,0,0,1,24.05,1230.9,0.0,0,2245.32,3476.22,4039,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,45,0,1,0,0,0.0,18,1,30.22,1,0,0,0,0,0,0,0,0,0,0,0,25.3,454.65,0.0,0,543.96,998.61,3416,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1,46,0,0,0,0,0.0,3,1,13.72,0,1,26,0,1,0,0,0,1,1,1,0,84.3,235.05,0.0,0,41.16,276.21000000000004,5828,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,41,1,1,0,1,1.0,72,1,15.58,1,1,20,1,1,1,1,1,1,1,1,0,89.75,6595.9,0.0,0,1121.76,7717.66,5096,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,37,1,1,0,1,7.5,11,1,49.19,0,0,0,0,0,0,0,0,0,0,0,1,20.0,196.35,0.0,0,541.0899999999999,737.4399999999999,5837,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1,37,1,1,0,1,3.0,61,1,43.08,0,1,19,0,1,1,1,1,1,1,1,0,103.9,6449.15,0.0,0,2627.88,9077.03,4079,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,23,0,0,0,0,0.0,39,1,29.79,0,0,0,0,0,0,0,0,0,0,0,0,20.7,762.45,0.0,0,1161.81,1924.26,3733,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,36,0,0,0,0,0.0,37,1,34.37,0,0,0,0,0,0,0,0,0,0,0,0,20.15,785.75,0.0,0,1271.6899999999998,2057.44,4422,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0,60,1,0,0,1,7.5,72,1,26.98,1,0,0,0,0,0,0,0,0,0,0,1,26.0,1776.0,0.0,0,1942.56,3718.56,5374,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0,34,0,0,0,0,0.0,8,1,33.54,0,1,14,1,0,0,1,0,1,1,1,0,66.05,574.5,0.0,0,268.32,842.8199999999999,4157,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,27,1,1,0,1,2.0,22,1,49.51,0,0,0,0,0,0,0,0,0,0,0,0,19.9,400.3,0.0,0,1089.22,1489.52,5657,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,61,0,0,0,0,0.0,38,1,21.19,1,1,24,0,1,0,1,0,1,1,1,0,68.15,2656.3,0.0,0,805.22,3461.5200000000004,3371,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,25,0,1,0,0,0.0,17,1,45.92,0,1,63,0,1,1,1,1,1,1,0,0,80.85,1445.95,0.0,0,780.64,2276.59,3913,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,62,0,0,0,0,0.0,28,1,33.84,0,1,5,0,0,0,0,0,1,1,1,1,80.6,2244.95,0.0,0,947.52,3192.47,2951,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,60,0,0,0,0,0.0,15,1,10.43,0,1,29,0,1,0,0,1,0,0,1,1,83.2,1130.0,0.0,0,156.45,1286.45,4096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,59,1,1,0,1,1.0,72,1,44.61,1,1,53,1,1,1,1,1,1,1,1,1,87.55,6463.15,0.0,0,2871.9325,9675.07,5341,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,20,1,0,0,1,7.5,57,1,8.01,1,1,63,0,1,1,1,1,1,1,1,1,109.4,6252.7,0.0,0,456.57,6709.27,6026,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,50,1,0,0,1,3.0,46,0,0.0,0,1,30,1,1,0,0,1,0,0,1,0,45.55,2062.15,0.0,0,0.0,2062.15,5565,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,45,1,0,0,1,2.0,30,1,22.89,0,0,0,0,0,0,0,0,0,0,0,0,20.7,587.1,0.0,0,686.7,1273.8000000000002,2492,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,22,0,0,0,0,0.0,32,1,46.33,0,1,63,1,1,1,0,0,1,1,1,1,93.4,2979.3,0.0,0,1482.56,4461.860000000001,3224,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,34,0,0,0,0,0.0,13,1,30.06,0,1,5,1,0,0,0,0,0,0,1,1,73.75,956.65,0.0,0,390.78,1347.4299999999998,2070,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,35,0,0,0,0,0.0,44,1,32.83,0,1,24,0,1,1,0,1,0,0,1,1,88.15,3973.2,0.0,0,1444.52,5417.719999999999,4112,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,22,1,0,0,1,4.0,67,1,33.01,0,0,0,0,0,0,0,0,0,0,0,0,19.65,1335.2,0.0,0,2211.67,3546.87,4994,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,37,1,0,0,1,4.0,71,1,10.46,1,1,3,0,1,1,0,1,1,1,0,1,105.15,7555.0,0.0,0,742.6600000000001,8357.66,5707,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,32,0,0,0,0,0.0,1,1,49.19,0,1,17,0,0,0,1,0,0,0,1,0,49.0,49.0,0.0,0,49.19,98.19,5289,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,27,1,0,0,1,1.0,17,0,0.0,0,1,52,0,1,0,0,1,1,1,1,1,49.8,836.35,0.0,0,0.0,836.35,5575,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,52,0,0,0,0,0.0,1,1,2.29,0,0,0,0,0,0,0,0,0,0,0,0,20.95,20.95,0.0,0,2.29,23.24,2285,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,27,1,1,0,1,7.5,41,1,39.53,0,0,0,0,0,0,0,0,0,0,0,0,19.5,798.2,0.0,0,1620.73,2418.9300000000003,2446,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,45,0,0,0,0,0.0,1,1,9.82,0,1,13,0,0,0,0,0,0,0,1,0,44.15,44.15,0.0,0,9.82,53.97,3103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22,1,1,0,1,7.5,62,1,14.75,1,1,52,1,1,0,0,1,1,1,0,1,105.5,6487.2,0.0,0,914.5,7551.7,4271,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,37,0,1,0,0,0.0,17,1,49.78,1,1,19,0,1,1,1,0,0,0,1,1,92.7,1556.85,0.0,0,846.26,2403.11,2347,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,37,1,1,0,1,7.5,72,1,2.57,1,0,0,0,0,0,0,0,0,0,0,1,26.25,1988.05,0.0,0,185.04,2173.09,5098,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,39,1,1,0,1,4.0,56,1,23.52,1,1,53,0,1,0,1,1,0,0,1,1,96.95,5432.2,0.0,0,1317.12,6749.32,6484,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,32,0,0,0,0,0.0,9,1,45.99,0,0,0,0,0,0,0,0,0,0,0,1,20.45,147.55,0.0,0,413.91,561.46,2392,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,58,1,0,0,0,0.0,72,1,43.12,1,1,6,1,1,1,1,1,1,1,1,1,115.8,8424.9,0.0,0,2871.9325,11094.447500000002,6479,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,40,0,0,0,0,0.0,20,1,16.05,0,1,18,1,1,1,1,1,1,1,1,1,108.2,2203.7,0.0,0,321.0,2524.7,2102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,32,1,1,0,1,3.0,19,1,31.7,0,0,0,0,0,0,0,0,0,0,0,0,20.2,387.4,0.0,0,602.3,989.7,4821,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,62,0,0,0,0,0.0,53,0,0.0,0,1,17,0,0,1,1,1,1,1,1,0,54.9,3045.75,0.0,0,0.0,3045.75,5677,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,56,0,0,0,0,0.0,6,1,6.93,0,0,0,0,0,0,0,0,0,0,0,0,20.15,130.5,0.0,0,41.58,172.07999999999998,5761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,1,1,0,1,7.5,9,1,30.46,1,1,63,0,0,1,0,1,0,0,1,1,90.35,767.9,0.0,0,274.14,1042.04,2993,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,62,1,1,0,1,1.0,8,1,12.41,1,1,53,0,1,0,0,0,0,0,1,0,55.75,446.8,0.0,0,99.28,546.08,5681,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
